date,arena,age_group,home,away,parallel_slot
2026-10-04,Jarhallen,U10,Kongsberg,Sandefjord,1
2026-10-04,Jarhallen,U10,Holmen 2,Jutul 1,2
2026-10-04,Baerum ishall,U11,Jutul 3,Tønsberg 1,0
2026-10-04,Baerum ishall,U11,Jar 1,Ringerike 1,1
2026-10-04,Baerum ishall,U11,Frisk Asker 2,Holmen 2,2
2026-10-04,Baerum ishall,U11,Jutul 3,Ringerike 1,0
2026-10-04,Baerum ishall,U11,Holmen 2,Tønsberg 1,1
2026-10-04,Baerum ishall,U11,Frisk Asker 2,Jar 1,2
2026-10-04,Baerum ishall,U11,Jutul 3,Holmen 2,0
2026-10-04,Baerum ishall,U11,Ringerike 1,Frisk Asker 2,1
2026-10-04,Baerum ishall,U11,Tønsberg 1,Jar 1,2
2026-10-04,Baerum ishall,U11,Jutul 3,Frisk Asker 2,0
2026-10-04,Baerum ishall,U11,Jar 1,Holmen 2,1
2026-10-04,Baerum ishall,U11,Tønsberg 1,Ringerike 1,2
2026-10-04,Baerum ishall,U11,Jutul 3,Jar 1,0
2026-10-04,Baerum ishall,U11,Frisk Asker 2,Tønsberg 1,1
2026-10-04,Baerum ishall,U11,Holmen 2,Ringerike 1,2
2026-10-04,Kongsberghallen,U8,Kongsberg,Sandefjord,0
2026-10-04,Kongsberghallen,U8,Jar 4,Tønsberg,1
2026-10-04,Kongsberghallen,U8,Holmen 3,Ringerike 2,2
2026-10-04,Kongsberghallen,U8,Jutul 3,Frisk Asker 1,3
2026-10-04,Kongsberghallen,U8,Kongsberg,Tønsberg,0
2026-10-04,Kongsberghallen,U8,Ringerike 2,Sandefjord,1
2026-10-04,Kongsberghallen,U8,Frisk Asker 1,Jar 4,2
2026-10-04,Kongsberghallen,U8,Jutul 3,Holmen 3,3
2026-10-04,Kongsberghallen,U8,Kongsberg,Ringerike 2,0
2026-10-04,Kongsberghallen,U8,Tønsberg,Frisk Asker 1,1
2026-10-04,Kongsberghallen,U8,Sandefjord,Jutul 3,2
2026-10-04,Kongsberghallen,U8,Jar 4,Holmen 3,3
2026-10-04,Kongsberghallen,U8,Kongsberg,Frisk Asker 1,0
2026-10-04,Kongsberghallen,U8,Jutul 3,Ringerike 2,1
2026-10-04,Kongsberghallen,U8,Holmen 3,Tønsberg,2
2026-10-04,Kongsberghallen,U8,Jar 4,Sandefjord,3
2026-10-04,Kongsberghallen,U8,Kongsberg,Jutul 3,0
2026-10-04,Kongsberghallen,U8,Frisk Asker 1,Holmen 3,1
2026-10-04,Kongsberghallen,U8,Ringerike 2,Jar 4,2
2026-10-04,Kongsberghallen,U8,Tønsberg,Sandefjord,3
2026-10-04,Kongsberghallen,U8,Kongsberg,Holmen 3,0
2026-10-04,Kongsberghallen,U8,Jar 4,Jutul 3,1
2026-10-04,Kongsberghallen,U8,Sandefjord,Frisk Asker 1,2
2026-10-04,Kongsberghallen,U8,Tønsberg,Ringerike 2,3
2026-10-04,Kongsberghallen,U8,Kongsberg,Jar 4,0
2026-10-04,Kongsberghallen,U8,Holmen 3,Sandefjord,1
2026-10-04,Kongsberghallen,U8,Jutul 3,Tønsberg,2
2026-10-04,Kongsberghallen,U8,Frisk Asker 1,Ringerike 2,3
2026-10-10,Ringerikshallen,JU10,Frisk Asker 1,Frisk Asker 2,0
2026-10-10,Ringerikshallen,JU10,Skien,Jar/Jutul,1
2026-10-10,Ringerikshallen,JU10,Ringerike,Frisk Asker 2,0
2026-10-10,Ringerikshallen,JU10,Skien,Frisk Asker 1,1
2026-10-10,Ringerikshallen,JU10,Ringerike,Jar/Jutul,0
2026-10-10,Ringerikshallen,JU10,Frisk Asker 2,Skien,1
2026-10-10,Ringerikshallen,JU10,Ringerike,Skien,0
2026-10-10,Ringerikshallen,JU10,Frisk Asker 1,Jar/Jutul,1
2026-10-10,Ringerikshallen,JU10,Ringerike,Frisk Asker 1,0
2026-10-10,Ringerikshallen,JU10,Jar/Jutul,Frisk Asker 2,1
2026-10-10,Ringerikshallen,JU10,(Pause),Ringerike,
2026-10-10,Ringerikshallen,JU10,(Pause),Jar/Jutul,
2026-10-10,Ringerikshallen,JU10,(Pause),Frisk Asker 1,
2026-10-10,Ringerikshallen,JU10,(Pause),Frisk Asker 2,
2026-10-10,Ringerikshallen,JU10,(Pause),Skien,
2026-10-10,Jarhallen,U10,Jar 2,Tønsberg 2,0
2026-10-10,Jarhallen,U10,Jar 5,Ringerike 1,1
2026-10-10,Jarhallen,U10,Frisk Asker 1,Skien,2
2026-10-10,Jarhallen,U10,Jar 2,Ringerike 1,0
2026-10-10,Jarhallen,U10,Skien,Tønsberg 2,1
2026-10-10,Jarhallen,U10,Frisk Asker 1,Jar 5,2
2026-10-10,Jarhallen,U10,Jar 2,Skien,0
2026-10-10,Jarhallen,U10,Ringerike 1,Frisk Asker 1,1
2026-10-10,Jarhallen,U10,Tønsberg 2,Jar 5,2
2026-10-10,Jarhallen,U10,Jar 2,Frisk Asker 1,0
2026-10-10,Jarhallen,U10,Jar 5,Skien,1
2026-10-10,Jarhallen,U10,Tønsberg 2,Ringerike 1,2
2026-10-10,Jarhallen,U10,Jar 2,Jar 5,0
2026-10-10,Jarhallen,U10,Frisk Asker 1,Tønsberg 2,1
2026-10-10,Jarhallen,U10,Skien,Ringerike 1,2
2026-10-10,Varner Arena / Askerhallen,U12,Frisk Asker 2,Ringerike 1,0
2026-10-10,Varner Arena / Askerhallen,U12,Frisk Asker 5,Jar 3,1
2026-10-10,Varner Arena / Askerhallen,U12,Frisk Asker 2,Jar 3,0
2026-10-10,Varner Arena / Askerhallen,U12,Frisk Asker 5,Ringerike 1,1
2026-10-10,Varner Arena / Askerhallen,U12,Frisk Asker 2,Frisk Asker 5,0
2026-10-10,Varner Arena / Askerhallen,U12,Jar 3,Ringerike 1,1
2026-10-11,Varner Arena / Askerhallen,JU12,Ringerike 2,Tønsberg,0
2026-10-11,Varner Arena / Askerhallen,JU12,Skien,Kongsberg,1
2026-10-11,Varner Arena / Askerhallen,JU12,Ringerike 2,Kongsberg,0
2026-10-11,Varner Arena / Askerhallen,JU12,Skien,Tønsberg,1
2026-10-11,Varner Arena / Askerhallen,JU12,Ringerike 2,Skien,0
2026-10-11,Varner Arena / Askerhallen,JU12,Kongsberg,Tønsberg,1
2026-10-11,Sandefjord ishall,U10,Jar 3,Frisk Asker 3,0
2026-10-11,Sandefjord ishall,U10,Frisk Asker 4,Jar 4,1
2026-10-11,Sandefjord ishall,U10,Ringerike 2,Tønsberg 1,2
2026-10-11,Sandefjord ishall,U10,Jar 3,Jar 4,0
2026-10-11,Sandefjord ishall,U10,Tønsberg 1,Frisk Asker 3,1
2026-10-11,Sandefjord ishall,U10,Ringerike 2,Frisk Asker 4,2
2026-10-11,Sandefjord ishall,U10,Jar 3,Tønsberg 1,0
2026-10-11,Sandefjord ishall,U10,Jar 4,Ringerike 2,1
2026-10-11,Sandefjord ishall,U10,Frisk Asker 3,Frisk Asker 4,2
2026-10-11,Sandefjord ishall,U10,Jar 3,Ringerike 2,0
2026-10-11,Sandefjord ishall,U10,Frisk Asker 4,Tønsberg 1,1
2026-10-11,Sandefjord ishall,U10,Frisk Asker 3,Jar 4,2
2026-10-11,Sandefjord ishall,U10,Jar 3,Frisk Asker 4,0
2026-10-11,Sandefjord ishall,U10,Ringerike 2,Frisk Asker 3,1
2026-10-11,Sandefjord ishall,U10,Tønsberg 1,Jar 4,2
2026-10-11,Baerum ishall,U9,Jutul 2,Holmen 3,0
2026-10-11,Baerum ishall,U9,Jar 2,Frisk Asker 1,1
2026-10-11,Baerum ishall,U9,Frisk Asker 4,Jar 6,2
2026-10-11,Baerum ishall,U9,Holmen 2,Ringerike 1,3
2026-10-11,Baerum ishall,U9,Jutul 2,Frisk Asker 1,0
2026-10-11,Baerum ishall,U9,Jar 6,Holmen 3,1
2026-10-11,Baerum ishall,U9,Ringerike 1,Jar 2,2
2026-10-11,Baerum ishall,U9,Holmen 2,Frisk Asker 4,3
2026-10-11,Baerum ishall,U9,Jutul 2,Jar 6,0
2026-10-11,Baerum ishall,U9,Frisk Asker 1,Ringerike 1,1
2026-10-11,Baerum ishall,U9,Holmen 3,Holmen 2,2
2026-10-11,Baerum ishall,U9,Jar 2,Frisk Asker 4,3
2026-10-11,Baerum ishall,U9,Jutul 2,Ringerike 1,0
2026-10-11,Baerum ishall,U9,Holmen 2,Jar 6,1
2026-10-11,Baerum ishall,U9,Frisk Asker 4,Frisk Asker 1,2
2026-10-11,Baerum ishall,U9,Jar 2,Holmen 3,3
2026-10-11,Baerum ishall,U9,Jutul 2,Holmen 2,0
2026-10-11,Baerum ishall,U9,Ringerike 1,Frisk Asker 4,1
2026-10-11,Baerum ishall,U9,Jar 6,Jar 2,2
2026-10-11,Baerum ishall,U9,Frisk Asker 1,Holmen 3,3
2026-10-11,Baerum ishall,U9,Jutul 2,Frisk Asker 4,0
2026-10-11,Baerum ishall,U9,Jar 2,Holmen 2,1
2026-10-11,Baerum ishall,U9,Holmen 3,Ringerike 1,2
2026-10-11,Baerum ishall,U9,Frisk Asker 1,Jar 6,3
2026-10-11,Baerum ishall,U9,Jutul 2,Jar 2,0
2026-10-11,Baerum ishall,U9,Frisk Asker 4,Holmen 3,1
2026-10-11,Baerum ishall,U9,Holmen 2,Frisk Asker 1,2
2026-10-11,Baerum ishall,U9,Ringerike 1,Jar 6,3
2026-10-17,Tonsberghallen,U11,Tønsberg 2,Frisk Asker 3,0
2026-10-17,Tonsberghallen,U11,Jar 2,Jar 3,1
2026-10-17,Tonsberghallen,U11,Frisk Asker 1,Jutul 1,2
2026-10-17,Tonsberghallen,U11,Tønsberg 2,Jar 3,0
2026-10-17,Tonsberghallen,U11,Jutul 1,Frisk Asker 3,1
2026-10-17,Tonsberghallen,U11,Frisk Asker 1,Jar 2,2
2026-10-17,Tonsberghallen,U11,Tønsberg 2,Jutul 1,0
2026-10-17,Tonsberghallen,U11,Jar 3,Frisk Asker 1,1
2026-10-17,Tonsberghallen,U11,Frisk Asker 3,Jar 2,2
2026-10-17,Tonsberghallen,U11,Tønsberg 2,Frisk Asker 1,0
2026-10-17,Tonsberghallen,U11,Jar 2,Jutul 1,1
2026-10-17,Tonsberghallen,U11,Frisk Asker 3,Jar 3,2
2026-10-17,Tonsberghallen,U11,Tønsberg 2,Jar 2,0
2026-10-17,Tonsberghallen,U11,Frisk Asker 1,Frisk Asker 3,1
2026-10-17,Tonsberghallen,U11,Jutul 1,Jar 3,2
2026-10-17,Varner Arena / Askerhallen,U12,Frisk Asker 3,Jutul 1,0
2026-10-17,Varner Arena / Askerhallen,U12,Jar 4,Ringerike 2,1
2026-10-17,Varner Arena / Askerhallen,U12,Frisk Asker 3,Ringerike 2,0
2026-10-17,Varner Arena / Askerhallen,U12,Jar 4,Jutul 1,1
2026-10-17,Varner Arena / Askerhallen,U12,Frisk Asker 3,Jar 4,0
2026-10-17,Varner Arena / Askerhallen,U12,Ringerike 2,Jutul 1,1
2026-10-17,Holmenkollen ishall,U7,Holmen 2,Kongsberg,0
2026-10-17,Holmenkollen ishall,U7,Jar 2,Jar 4,1
2026-10-17,Holmenkollen ishall,U7,Frisk Asker 2,Frisk Asker 3,2
2026-10-17,Holmenkollen ishall,U7,Jutul 2,Jar 3,3
2026-10-17,Holmenkollen ishall,U7,Holmen 2,Jar 4,0
2026-10-17,Holmenkollen ishall,U7,Frisk Asker 3,Kongsberg,1
2026-10-17,Holmenkollen ishall,U7,Jar 3,Jar 2,2
2026-10-17,Holmenkollen ishall,U7,Jutul 2,Frisk Asker 2,3
2026-10-17,Holmenkollen ishall,U7,Holmen 2,Frisk Asker 3,0
2026-10-17,Holmenkollen ishall,U7,Jar 4,Jar 3,1
2026-10-17,Holmenkollen ishall,U7,Kongsberg,Jutul 2,2
2026-10-17,Holmenkollen ishall,U7,Jar 2,Frisk Asker 2,3
2026-10-17,Holmenkollen ishall,U7,Holmen 2,Jar 3,0
2026-10-17,Holmenkollen ishall,U7,Jutul 2,Frisk Asker 3,1
2026-10-17,Holmenkollen ishall,U7,Frisk Asker 2,Jar 4,2
2026-10-17,Holmenkollen ishall,U7,Jar 2,Kongsberg,3
2026-10-17,Holmenkollen ishall,U7,Holmen 2,Jutul 2,0
2026-10-17,Holmenkollen ishall,U7,Jar 3,Frisk Asker 2,1
2026-10-17,Holmenkollen ishall,U7,Frisk Asker 3,Jar 2,2
2026-10-17,Holmenkollen ishall,U7,Jar 4,Kongsberg,3
2026-10-17,Holmenkollen ishall,U7,Holmen 2,Frisk Asker 2,0
2026-10-17,Holmenkollen ishall,U7,Jar 2,Jutul 2,1
2026-10-17,Holmenkollen ishall,U7,Kongsberg,Jar 3,2
2026-10-17,Holmenkollen ishall,U7,Jar 4,Frisk Asker 3,3
2026-10-17,Holmenkollen ishall,U7,Holmen 2,Jar 2,0
2026-10-17,Holmenkollen ishall,U7,Frisk Asker 2,Kongsberg,1
2026-10-17,Holmenkollen ishall,U7,Jutul 2,Jar 4,2
2026-10-17,Holmenkollen ishall,U7,Jar 3,Frisk Asker 3,3
2026-10-18,Skien ishall,U10,Jar 6,Kongsberg,0
2026-10-18,Skien ishall,U10,Frisk Asker 1,Ringerike 2,1
2026-10-18,Skien ishall,U10,Holmen 2,Jar 7,2
2026-10-18,Skien ishall,U10,Jar 6,Ringerike 2,0
2026-10-18,Skien ishall,U10,Jar 7,Kongsberg,1
2026-10-18,Skien ishall,U10,Holmen 2,Frisk Asker 1,2
2026-10-18,Skien ishall,U10,Jar 6,Jar 7,0
2026-10-18,Skien ishall,U10,Ringerike 2,Holmen 2,1
2026-10-18,Skien ishall,U10,Kongsberg,Frisk Asker 1,2
2026-10-18,Skien ishall,U10,Jar 6,Holmen 2,0
2026-10-18,Skien ishall,U10,Frisk Asker 1,Jar 7,1
2026-10-18,Skien ishall,U10,Kongsberg,Ringerike 2,2
2026-10-18,Skien ishall,U10,Jar 6,Frisk Asker 1,0
2026-10-18,Skien ishall,U10,Holmen 2,Kongsberg,1
2026-10-18,Skien ishall,U10,Jar 7,Ringerike 2,2
2026-10-18,Jarhallen,U7,Jar 1,Tønsberg,0
2026-10-18,Jarhallen,U7,Jar 2,Skien,1
2026-10-18,Jarhallen,U7,Frisk Asker 2,Sandefjord,2
2026-10-18,Jarhallen,U7,Holmen 1,Jutul 2,3
2026-10-18,Jarhallen,U7,Jar 1,Skien,0
2026-10-18,Jarhallen,U7,Sandefjord,Tønsberg,1
2026-10-18,Jarhallen,U7,Jutul 2,Jar 2,2
2026-10-18,Jarhallen,U7,Holmen 1,Frisk Asker 2,3
2026-10-18,Jarhallen,U7,Jar 1,Sandefjord,0
2026-10-18,Jarhallen,U7,Skien,Jutul 2,1
2026-10-18,Jarhallen,U7,Tønsberg,Holmen 1,2
2026-10-18,Jarhallen,U7,Jar 2,Frisk Asker 2,3
2026-10-18,Jarhallen,U7,Jar 1,Jutul 2,0
2026-10-18,Jarhallen,U7,Holmen 1,Sandefjord,1
2026-10-18,Jarhallen,U7,Frisk Asker 2,Skien,2
2026-10-18,Jarhallen,U7,Jar 2,Tønsberg,3
2026-10-18,Jarhallen,U7,Jar 1,Holmen 1,0
2026-10-18,Jarhallen,U7,Jutul 2,Frisk Asker 2,1
2026-10-18,Jarhallen,U7,Sandefjord,Jar 2,2
2026-10-18,Jarhallen,U7,Skien,Tønsberg,3
2026-10-18,Jarhallen,U7,Jar 1,Frisk Asker 2,0
2026-10-18,Jarhallen,U7,Jar 2,Holmen 1,1
2026-10-18,Jarhallen,U7,Tønsberg,Jutul 2,2
2026-10-18,Jarhallen,U7,Skien,Sandefjord,3
2026-10-18,Jarhallen,U7,Jar 1,Jar 2,0
2026-10-18,Jarhallen,U7,Frisk Asker 2,Tønsberg,1
2026-10-18,Jarhallen,U7,Holmen 1,Skien,2
2026-10-18,Jarhallen,U7,Jutul 2,Sandefjord,3
2026-10-18,Baerum ishall,U8,Jutul 1,Jar 2,0
2026-10-18,Baerum ishall,U8,Jutul 3,Skien,1
2026-10-18,Baerum ishall,U8,Jar 1,Ringerike 1,2
2026-10-18,Baerum ishall,U8,Frisk Asker 2,Holmen 3,3
2026-10-18,Baerum ishall,U8,Jutul 1,Skien,0
2026-10-18,Baerum ishall,U8,Ringerike 1,Jar 2,1
2026-10-18,Baerum ishall,U8,Holmen 3,Jutul 3,2
2026-10-18,Baerum ishall,U8,Frisk Asker 2,Jar 1,3
2026-10-18,Baerum ishall,U8,Jutul 1,Ringerike 1,0
2026-10-18,Baerum ishall,U8,Skien,Holmen 3,1
2026-10-18,Baerum ishall,U8,Jar 2,Frisk Asker 2,2
2026-10-18,Baerum ishall,U8,Jutul 3,Jar 1,3
2026-10-18,Baerum ishall,U8,Jutul 1,Holmen 3,0
2026-10-18,Baerum ishall,U8,Frisk Asker 2,Ringerike 1,1
2026-10-18,Baerum ishall,U8,Jar 1,Skien,2
2026-10-18,Baerum ishall,U8,Jutul 3,Jar 2,3
2026-10-18,Baerum ishall,U8,Jutul 1,Frisk Asker 2,0
2026-10-18,Baerum ishall,U8,Holmen 3,Jar 1,1
2026-10-18,Baerum ishall,U8,Ringerike 1,Jutul 3,2
2026-10-18,Baerum ishall,U8,Skien,Jar 2,3
2026-10-18,Baerum ishall,U8,Jutul 1,Jar 1,0
2026-10-18,Baerum ishall,U8,Jutul 3,Frisk Asker 2,1
2026-10-18,Baerum ishall,U8,Jar 2,Holmen 3,2
2026-10-18,Baerum ishall,U8,Skien,Ringerike 1,3
2026-10-18,Baerum ishall,U8,Jutul 1,Jutul 3,0
2026-10-18,Baerum ishall,U8,Jar 1,Jar 2,1
2026-10-18,Baerum ishall,U8,Frisk Asker 2,Skien,2
2026-10-18,Baerum ishall,U8,Holmen 3,Ringerike 1,3
2026-10-24,Ringerikshallen,U11,Ringerike 1,Tønsberg 2,0
2026-10-24,Ringerikshallen,U11,Jar 4,Holmen 2,1
2026-10-24,Ringerikshallen,U11,Jutul 2,Frisk Asker 1,2
2026-10-24,Ringerikshallen,U11,Ringerike 1,Holmen 2,0
2026-10-24,Ringerikshallen,U11,Frisk Asker 1,Tønsberg 2,1
2026-10-24,Ringerikshallen,U11,Jutul 2,Jar 4,2
2026-10-24,Ringerikshallen,U11,Ringerike 1,Frisk Asker 1,0
2026-10-24,Ringerikshallen,U11,Holmen 2,Jutul 2,1
2026-10-24,Ringerikshallen,U11,Tønsberg 2,Jar 4,2
2026-10-24,Ringerikshallen,U11,Ringerike 1,Jutul 2,0
2026-10-24,Ringerikshallen,U11,Jar 4,Frisk Asker 1,1
2026-10-24,Ringerikshallen,U11,Tønsberg 2,Holmen 2,2
2026-10-24,Ringerikshallen,U11,Ringerike 1,Jar 4,0
2026-10-24,Ringerikshallen,U11,Jutul 2,Tønsberg 2,1
2026-10-24,Ringerikshallen,U11,Frisk Asker 1,Holmen 2,2
2026-10-24,Jarhallen,U12,Jar 1,Frisk Asker 2,0
2026-10-24,Jarhallen,U12,Frisk Asker 4,Jutul 1,1
2026-10-24,Jarhallen,U12,Jar 1,Jutul 1,0
2026-10-24,Jarhallen,U12,Frisk Asker 4,Frisk Asker 2,1
2026-10-24,Jarhallen,U12,Jar 1,Frisk Asker 4,0
2026-10-24,Jarhallen,U12,Jutul 1,Frisk Asker 2,1
2026-10-24,Kongsberghallen,U9,Kongsberg,Tønsberg,0
2026-10-24,Kongsberghallen,U9,Jar 3,Jar 4,1
2026-10-24,Kongsberghallen,U9,Frisk Asker 5,Ringerike 3,2
2026-10-24,Kongsberghallen,U9,Holmen 1,Jutul 3,3
2026-10-24,Kongsberghallen,U9,Kongsberg,Jar 4,0
2026-10-24,Kongsberghallen,U9,Ringerike 3,Tønsberg,1
2026-10-24,Kongsberghallen,U9,Jutul 3,Jar 3,2
2026-10-24,Kongsberghallen,U9,Holmen 1,Frisk Asker 5,3
2026-10-24,Kongsberghallen,U9,Kongsberg,Ringerike 3,0
2026-10-24,Kongsberghallen,U9,Jar 4,Jutul 3,1
2026-10-24,Kongsberghallen,U9,Tønsberg,Holmen 1,2
2026-10-24,Kongsberghallen,U9,Jar 3,Frisk Asker 5,3
2026-10-24,Kongsberghallen,U9,Kongsberg,Jutul 3,0
2026-10-24,Kongsberghallen,U9,Holmen 1,Ringerike 3,1
2026-10-24,Kongsberghallen,U9,Frisk Asker 5,Jar 4,2
2026-10-24,Kongsberghallen,U9,Jar 3,Tønsberg,3
2026-10-24,Kongsberghallen,U9,Kongsberg,Holmen 1,0
2026-10-24,Kongsberghallen,U9,Jutul 3,Frisk Asker 5,1
2026-10-24,Kongsberghallen,U9,Ringerike 3,Jar 3,2
2026-10-24,Kongsberghallen,U9,Jar 4,Tønsberg,3
2026-10-24,Kongsberghallen,U9,Kongsberg,Frisk Asker 5,0
2026-10-24,Kongsberghallen,U9,Jar 3,Holmen 1,1
2026-10-24,Kongsberghallen,U9,Tønsberg,Jutul 3,2
2026-10-24,Kongsberghallen,U9,Jar 4,Ringerike 3,3
2026-10-24,Kongsberghallen,U9,Kongsberg,Jar 3,0
2026-10-24,Kongsberghallen,U9,Frisk Asker 5,Tønsberg,1
2026-10-24,Kongsberghallen,U9,Holmen 1,Jar 4,2
2026-10-24,Kongsberghallen,U9,Jutul 3,Ringerike 3,3
2026-10-25,Baerum ishall,JU8,Jutul,Skien,0
2026-10-25,Baerum ishall,JU8,Frisk Asker,Ringerike,1
2026-10-25,Baerum ishall,JU8,Holmen,Jar,2
2026-10-25,Baerum ishall,JU8,Jutul,Ringerike,0
2026-10-25,Baerum ishall,JU8,Jar,Skien,1
2026-10-25,Baerum ishall,JU8,Holmen,Frisk Asker,2
2026-10-25,Baerum ishall,JU8,Jutul,Jar,0
2026-10-25,Baerum ishall,JU8,Ringerike,Holmen,1
2026-10-25,Baerum ishall,JU8,Skien,Frisk Asker,2
2026-10-25,Baerum ishall,JU8,Jutul,Holmen,0
2026-10-25,Baerum ishall,JU8,Frisk Asker,Jar,1
2026-10-25,Baerum ishall,JU8,Skien,Ringerike,2
2026-10-25,Baerum ishall,JU8,Jutul,Frisk Asker,0
2026-10-25,Baerum ishall,JU8,Holmen,Skien,1
2026-10-25,Baerum ishall,JU8,Jar,Ringerike,2
2026-10-25,Kongsberghallen,U10,Jar 1,Sandefjord,0
2026-10-25,Kongsberghallen,U10,Frisk Asker 3,Tønsberg 2,1
2026-10-25,Kongsberghallen,U10,Jutul 2,Ringerike 1,2
2026-10-25,Kongsberghallen,U10,Jar 1,Tønsberg 2,0
2026-10-25,Kongsberghallen,U10,Ringerike 1,Sandefjord,1
2026-10-25,Kongsberghallen,U10,Jutul 2,Frisk Asker 3,2
2026-10-25,Kongsberghallen,U10,Jar 1,Ringerike 1,0
2026-10-25,Kongsberghallen,U10,Tønsberg 2,Jutul 2,1
2026-10-25,Kongsberghallen,U10,Sandefjord,Frisk Asker 3,2
2026-10-25,Kongsberghallen,U10,Jar 1,Jutul 2,0
2026-10-25,Kongsberghallen,U10,Frisk Asker 3,Ringerike 1,1
2026-10-25,Kongsberghallen,U10,Sandefjord,Tønsberg 2,2
2026-10-25,Kongsberghallen,U10,Jar 1,Frisk Asker 3,0
2026-10-25,Kongsberghallen,U10,Jutul 2,Sandefjord,1
2026-10-25,Kongsberghallen,U10,Ringerike 1,Tønsberg 2,2
2026-10-25,Varner Arena / Askerhallen,U12,Frisk Asker 1,Ringerike 2,0
2026-10-25,Varner Arena / Askerhallen,U12,Frisk Asker 4,Jar 3,1
2026-10-25,Varner Arena / Askerhallen,U12,Frisk Asker 1,Jar 3,0
2026-10-25,Varner Arena / Askerhallen,U12,Frisk Asker 4,Ringerike 2,1
2026-10-25,Varner Arena / Askerhallen,U12,Frisk Asker 1,Frisk Asker 4,0
2026-10-25,Varner Arena / Askerhallen,U12,Jar 3,Ringerike 2,1
2026-10-31,Jarhallen,U11,Jar 1,Holmen 1,0
2026-10-31,Jarhallen,U11,Frisk Asker 3,Ringerike 2,1
2026-10-31,Jarhallen,U11,Jutul 2,Tønsberg 1,2
2026-10-31,Jarhallen,U11,Jar 1,Ringerike 2,0
2026-10-31,Jarhallen,U11,Tønsberg 1,Holmen 1,1
2026-10-31,Jarhallen,U11,Jutul 2,Frisk Asker 3,2
2026-10-31,Jarhallen,U11,Jar 1,Tønsberg 1,0
2026-10-31,Jarhallen,U11,Ringerike 2,Jutul 2,1
2026-10-31,Jarhallen,U11,Holmen 1,Frisk Asker 3,2
2026-10-31,Jarhallen,U11,Jar 1,Jutul 2,0
2026-10-31,Jarhallen,U11,Frisk Asker 3,Tønsberg 1,1
2026-10-31,Jarhallen,U11,Holmen 1,Ringerike 2,2
2026-10-31,Jarhallen,U11,Jar 1,Frisk Asker 3,0
2026-10-31,Jarhallen,U11,Jutul 2,Holmen 1,1
2026-10-31,Jarhallen,U11,Tønsberg 1,Ringerike 2,2
2026-10-31,Varner Arena / Askerhallen,U12,Frisk Asker 3,Tønsberg,0
2026-10-31,Varner Arena / Askerhallen,U12,Jar 2,Ringerike 1,1
2026-10-31,Varner Arena / Askerhallen,U12,Frisk Asker 3,Ringerike 1,0
2026-10-31,Varner Arena / Askerhallen,U12,Jar 2,Tønsberg,1
2026-10-31,Varner Arena / Askerhallen,U12,Frisk Asker 3,Jar 2,0
2026-10-31,Varner Arena / Askerhallen,U12,Ringerike 1,Tønsberg,1
2026-10-31,Tonsberghallen,U9,Jar 1,Jutul 1,0
2026-10-31,Tonsberghallen,U9,Frisk Asker 4,Jar 6,1
2026-10-31,Tonsberghallen,U9,Holmen 1,Frisk Asker 5,2
2026-10-31,Tonsberghallen,U9,Jutul 2,Ringerike 2,3
2026-10-31,Tonsberghallen,U9,Jar 1,Jar 6,0
2026-10-31,Tonsberghallen,U9,Frisk Asker 5,Jutul 1,1
2026-10-31,Tonsberghallen,U9,Ringerike 2,Frisk Asker 4,2
2026-10-31,Tonsberghallen,U9,Jutul 2,Holmen 1,3
2026-10-31,Tonsberghallen,U9,Jar 1,Frisk Asker 5,0
2026-10-31,Tonsberghallen,U9,Jar 6,Ringerike 2,1
2026-10-31,Tonsberghallen,U9,Jutul 1,Jutul 2,2
2026-10-31,Tonsberghallen,U9,Frisk Asker 4,Holmen 1,3
2026-10-31,Tonsberghallen,U9,Jar 1,Ringerike 2,0
2026-10-31,Tonsberghallen,U9,Jutul 2,Frisk Asker 5,1
2026-10-31,Tonsberghallen,U9,Holmen 1,Jar 6,2
2026-10-31,Tonsberghallen,U9,Frisk Asker 4,Jutul 1,3
2026-10-31,Tonsberghallen,U9,Jar 1,Jutul 2,0
2026-10-31,Tonsberghallen,U9,Ringerike 2,Holmen 1,1
2026-10-31,Tonsberghallen,U9,Frisk Asker 5,Frisk Asker 4,2
2026-10-31,Tonsberghallen,U9,Jar 6,Jutul 1,3
2026-10-31,Tonsberghallen,U9,Jar 1,Holmen 1,0
2026-10-31,Tonsberghallen,U9,Frisk Asker 4,Jutul 2,1
2026-10-31,Tonsberghallen,U9,Jutul 1,Ringerike 2,2
2026-10-31,Tonsberghallen,U9,Jar 6,Frisk Asker 5,3
2026-10-31,Tonsberghallen,U9,Jar 1,Frisk Asker 4,0
2026-10-31,Tonsberghallen,U9,Holmen 1,Jutul 1,1
2026-10-31,Tonsberghallen,U9,Jutul 2,Jar 6,2
2026-10-31,Tonsberghallen,U9,Ringerike 2,Frisk Asker 5,3
2026-11-01,Skien ishall,JU12,Skien,Jar/Jutul,0
2026-11-01,Skien ishall,JU12,Ringerike 1,Frisk Asker,1
2026-11-01,Skien ishall,JU12,Skien,Frisk Asker,0
2026-11-01,Skien ishall,JU12,Ringerike 1,Jar/Jutul,1
2026-11-01,Skien ishall,JU12,Skien,Ringerike 1,0
2026-11-01,Skien ishall,JU12,Frisk Asker,Jar/Jutul,1
